,price,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options_laundry on site,laundry_options_no laundry on site,laundry_options_w/d hookups,laundry_options_w/d in unit,parking_options_attached garage,parking_options_carport,parking_options_detached garage,parking_options_off-street parking,parking_options_street parking
940,1192,741,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
941,1080,540,1,1.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
942,1189,850,2,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
943,1020,999,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
944,725,590,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
945,1294,980,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
946,1029,717,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
947,1031,695,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
948,1092,825,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
949,1129,746,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
950,1606,851,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
951,1009,796,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
952,1035,720,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
953,925,744,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
954,999,745,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
955,1075,965,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
956,1300,960,1,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
957,1105,875,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
958,939,635,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
959,1475,638,1,1.0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
960,1250,960,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
961,915,550,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
962,975,926,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
963,880,678,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
964,1695,1174,2,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
965,1460,988,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
966,1735,1070,2,2.0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
967,1157,1152,2,2.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
968,1345,1053,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
969,1653,1247,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
970,1585,1063,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
971,1520,1241,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
972,1270,1025,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
973,1451,978,2,2.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
974,1226,996,2,2.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
975,945,730,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
976,1040,782,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
977,1065,600,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
978,865,570,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
979,815,530,1,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
980,1490,1345,3,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
981,1205,970,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
982,1395,1211,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
983,1134,908,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
984,789,585,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
985,1170,720,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
986,962,650,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
987,773,676,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
988,1244,838,2,1.0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
989,1347,1152,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
990,1396,1058,2,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
991,1340,983,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
992,1075,700,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
993,0,500,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
994,1109,703,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
995,1304,1050,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
996,1025,720,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
997,1297,765,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
998,999,750,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
999,1150,1140,3,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1000,1265,955,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1001,920,443,0,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1002,799,408,0,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1003,1007,1054,3,3.0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1004,2120,1227,2,2.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1005,1275,1025,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1006,847,600,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1007,0,900,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1008,1800,1303,3,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1009,1310,1197,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1010,1276,1003,2,2.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1011,1025,580,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1012,1335,1192,3,2.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1013,1700,1350,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1014,975,670,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1015,1210,1028,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1016,870,570,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1017,912,550,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1018,1045,900,2,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1019,753,450,0,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1020,1025,876,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1021,1010,855,2,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1022,1079,850,2,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1023,1205,970,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1024,925,650,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1025,960,650,1,0.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1026,679,240,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1027,1137,925,2,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1028,1101,800,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1029,915,485,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1030,899,825,2,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1031,1535,1075,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1032,1465,1053,2,2.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
1033,1010,750,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1034,979,650,2,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1035,845,545,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1036,1142,1006,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1037,1000,864,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1038,655,461,0,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1039,1070,1006,2,2.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1040,825,720,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1041,0,1078,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1042,1030,776,2,2.0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0
1043,900,840,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1044,1801,1360,3,2.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1045,928,660,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1046,1245,1040,2,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1047,1315,868,2,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1048,1185,811,2,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1049,1018,727,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1050,1589,1239,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1051,1180,689,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1052,1589,1239,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1053,825,720,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1054,1061,893,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1055,1019,681,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1056,1075,700,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1057,1005,785,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1058,900,1006,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1059,1050,800,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1060,1050,800,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1061,1050,800,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1062,885,780,2,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1063,1160,750,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1064,1125,875,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1065,1050,800,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1066,1385,827,1,1.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1067,999,863,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1068,1139,732,1,1.0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0
1069,1192,741,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1070,905,672,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1071,1306,1040,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1072,835,720,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1073,1510,876,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1074,879,879,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1075,550,1501,1,0.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1076,1495,1146,3,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1077,1520,1109,2,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1079,1299,645,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1080,1320,865,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1081,1199,900,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1082,1271,938,2,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1083,1106,732,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1084,1605,1107,3,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1085,1415,983,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1086,1093,730,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1087,1244,838,2,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1088,1175,1009,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1089,1245,702,0,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1090,1131,800,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1091,1250,950,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1092,1216,777,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1093,1287,765,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1094,1105,874,2,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1095,1520,1063,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1096,1290,1068,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1097,1599,978,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1098,900,756,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1099,2800,1230,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1100,1125,875,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1101,1323,918,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1102,965,617,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1103,1580,1253,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1104,1300,798,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1105,1135,875,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1106,1300,1167,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1107,1216,777,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1108,1233,999,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1109,2145,1468,3,2.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1110,1295,1132,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1111,1125,875,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1112,1200,810,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1113,1190,625,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1114,1180,995,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1115,1145,646,1,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1116,900,744,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1117,1300,761,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1118,1314,988,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1119,1130,875,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1120,900,720,1,1.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1121,1390,1174,3,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1122,1135,747,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1123,1175,860,2,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1124,960,1024,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1125,679,240,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1126,825,1000,2,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1127,1183,805,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1128,905,660,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1129,1125,875,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1130,1175,860,2,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1131,1245,824,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1132,1085,1325,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1133,818,308,0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1134,1350,1001,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1135,1480,950,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1136,1199,860,2,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1137,1327,937,2,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1138,1175,860,2,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1139,1359,965,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1140,1269,1030,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1141,1300,1000,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1142,1175,860,2,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1143,1278,884,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1144,1085,1325,2,2.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1145,1224,827,1,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1146,1095,850,2,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1147,1065,1100,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1148,219,300,0,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1149,1175,860,2,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1150,1390,818,2,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1151,905,660,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1152,1295,900,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1153,1185,726,1,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1154,1185,868,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1155,1105,756,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1156,1235,1081,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1157,1755,1291,2,2.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1158,1388,1003,2,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1159,1175,860,2,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1160,795,625,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1161,1725,1421,3,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1162,1175,860,2,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1163,1746,1388,3,2.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1164,1416,1058,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1165,1595,1293,3,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1166,1276,784,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1167,1175,860,2,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1168,1085,1345,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1169,1725,1333,3,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1170,1106,732,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1171,1175,860,2,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1172,1185,860,2,2.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1173,1415,983,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1174,1075,891,2,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1175,995,900,2,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1176,1306,1040,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1177,1054,775,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1178,770,597,1,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1179,1046,660,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1180,1020,653,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1181,1338,697,1,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1182,1313,866,1,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1183,1130,875,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1184,915,483,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1185,1192,741,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1186,1255,800,1,1.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
1187,1370,793,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1188,1225,740,1,1.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1189,1193,742,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1190,945,720,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1191,1375,910,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1192,850,630,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1193,875,580,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1194,806,625,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1195,869,611,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1196,795,491,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1197,725,590,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1198,875,636,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1199,695,475,0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1200,938,730,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1201,1310,1000,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1202,1388,1003,2,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1203,1150,717,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1204,920,853,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1205,855,770,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1206,1105,978,2,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1207,1175,742,1,1.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1208,2000,2182,4,2.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1209,1285,950,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1210,925,525,1,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1211,1150,1040,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1212,806,625,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1213,849,470,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1214,268,300,0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1215,1353,1054,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1216,1994,982,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1217,1251,996,2,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1218,679,240,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1219,1167,708,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1220,1075,895,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1221,925,525,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1222,679,240,0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1223,1040,1068,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1224,1270,1004,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1225,623,625,1,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1226,1475,638,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1227,1250,1000,2,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1228,1445,816,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1229,999,700,1,1.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1230,1130,875,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1231,773,676,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1232,1085,754,1,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1233,1095,1325,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1234,1615,1293,3,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1235,1000,500,0,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1236,945,580,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1237,1380,816,2,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1238,1765,1264,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1239,864,570,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1240,975,790,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1241,1183,805,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1242,1245,918,2,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1243,970,579,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1244,1178,814,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1245,1257,975,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1246,1529,851,2,2.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1247,1056,1022,2,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1248,1500,1168,2,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1249,1186,910,2,1.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1250,1445,816,2,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1251,1405,1275,2,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1252,1116,757,1,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1253,1218,774,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1254,985,750,2,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1255,1175,815,1,1.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
